order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO55531,290,14670,2013-04-02,2013-04-09,2013-04-14,4,1,4
SO55531,245,14670,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55532,283,10511,2013-04-02,2013-04-09,2013-04-14,30,1,30
SO55532,289,10511,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55532,244,10511,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55532,251,10511,2013-04-02,2013-04-09,2013-04-14,50,1,50
SO55532,166,10511,2013-04-02,2013-04-09,2013-04-14,9,1,9
SO55533,290,16784,2013-04-02,2013-04-09,2013-04-14,4,1,4
SO55533,259,16784,2013-04-02,2013-04-09,2013-04-14,2,1,2
SO55533,281,16784,2013-04-02,2013-04-09,2013-04-14,159,1,159
SO55534,291,16323,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55534,288,16323,2013-04-02,2013-04-09,2013-04-14,29,1,29
SO55534,259,16323,2013-04-02,2013-04-09,2013-04-14,2,1,2
SO55535,291,14631,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55535,245,14631,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55536,284,2331,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55536,289,2331,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55536,244,2331,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55537,116,3037,2013-04-02,2013-04-09,2013-04-14,769,1,769
SO55537,274,3037,2013-04-02,2013-04-09,2013-04-14,70,1,70
SO55538,119,6048,2013-04-02,2013-04-09,2013-04-14,769,1,769
SO55539,135,7770,2013-04-02,2013-04-09,2013-04-14,1701,1,1701
SO55539,286,7770,2013-04-02,2013-04-09,2013-04-14,25,1,25
SO55540,126,9995,2013-04-02,2013-04-09,2013-04-14,540,1,540
SO55540,295,9995,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55540,105,9995,2013-04-02,2013-04-09,2013-04-14,9,1,9
SO55540,245,9995,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55540,234,9995,2013-04-02,2013-04-09,2013-04-14,24,1,24
SO55541,141,8589,2013-04-02,2013-04-09,2013-04-14,2443,1,2443
SO55541,245,8589,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55542,141,8587,2013-04-02,2013-04-09,2013-04-14,2443,1,2443
SO55542,246,8587,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55543,120,1040,2013-04-02,2013-04-09,2013-04-14,2295,1,2295
SO55543,284,1040,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55543,289,1040,2013-0
